measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,35467,Ōita,1,Male,17,60 to 64,480,Thyroid cancer,3,Rate,2015,0.9580590399173567,1.3174650365696086,0.6717243550778494
1,Deaths,35467,Ōita,2,Female,17,60 to 64,480,Thyroid cancer,3,Rate,2015,0.9959897279218202,1.317206550550165,0.7459170819656414
1,Deaths,35467,Ōita,1,Male,18,65 to 69,480,Thyroid cancer,3,Rate,2015,1.405970282533348,1.9541897956288998,0.9747057863571436
1,Deaths,35467,Ōita,2,Female,18,65 to 69,480,Thyroid cancer,3,Rate,2015,1.572872352839041,2.12144724845088,1.1281695569824493
1,Deaths,35467,Ōita,1,Male,19,70 to 74,480,Thyroid cancer,3,Rate,2015,2.0209792564929643,2.738123670466956,1.457431020186637
1,Deaths,35467,Ōita,2,Female,19,70 to 74,480,Thyroid cancer,3,Rate,2015,2.50179260136264,3.2615871554242504,1.8781939805152197
1,Deaths,35467,Ōita,1,Male,20,75 to 79,480,Thyroid cancer,3,Rate,2015,3.464871726442099,4.688855489492058,2.45127293792323
1,Deaths,35467,Ōita,2,Female,20,75 to 79,480,Thyroid cancer,3,Rate,2015,4.2329801529203435,5.648461896821645,3.1285688662432904
1,Deaths,35467,Ōita,1,Male,30,80 to 84,480,Thyroid cancer,3,Rate,2015,5.8059582076229095,8.032563359943156,4.164404273154748
1,Deaths,35467,Ōita,2,Female,30,80 to 84,480,Thyroid cancer,3,Rate,2015,6.721777659178515,8.918566958352544,4.9151187604353614
1,Deaths,35467,Ōita,1,Male,31,85 to 89,480,Thyroid cancer,3,Rate,2015,8.207414595313667,11.528854935105588,5.621618985148588
1,Deaths,35467,Ōita,2,Female,31,85 to 89,480,Thyroid cancer,3,Rate,2015,11.47947207697232,15.037924643563706,8.377276910256821
1,Deaths,35467,Ōita,1,Male,32,90 to 94,480,Thyroid cancer,3,Rate,2015,12.69098043948456,18.23902375017241,8.516258592262611
1,Deaths,35467,Ōita,2,Female,32,90 to 94,480,Thyroid cancer,3,Rate,2015,15.909320964816942,21.73452943352275,10.705390472985528
1,Deaths,35467,Ōita,1,Male,235,95 plus,480,Thyroid cancer,3,Rate,2015,19.860678529980817,27.538360253027072,14.258448829488174
1,Deaths,35467,Ōita,2,Female,235,95 plus,480,Thyroid cancer,3,Rate,2015,28.899050050259767,38.22566194000245,21.28807506911017
1,Deaths,35467,Ōita,1,Male,8,15 to 19,483,Mesothelioma,3,Rate,2015,0.007840268351679149,0.010059349110824909,0.006117185125780295
1,Deaths,35467,Ōita,2,Female,8,15 to 19,483,Mesothelioma,3,Rate,2015,0.006389442334315768,0.007998480282898592,0.004887911661683362
1,Deaths,35467,Ōita,1,Male,9,20 to 24,483,Mesothelioma,3,Rate,2015,0.011779501506991783,0.015183880750030819,0.009288888338209757
1,Deaths,35467,Ōita,2,Female,9,20 to 24,483,Mesothelioma,3,Rate,2015,0.004397320318693779,0.005945371042022201,0.0032973462635406087
1,Deaths,35467,Ōita,1,Male,10,25 to 29,483,Mesothelioma,3,Rate,2015,0.01950061268220865,0.025187046572162808,0.014936018165273837
1,Deaths,35467,Ōita,2,Female,10,25 to 29,483,Mesothelioma,3,Rate,2015,0.012489346129895013,0.01571445218276819,0.00973746495814439
1,Deaths,35467,Ōita,1,Male,11,30 to 34,483,Mesothelioma,3,Rate,2015,0.027480677792804543,0.03563762530436642,0.021149492939500518
1,Deaths,35467,Ōita,2,Female,11,30 to 34,483,Mesothelioma,3,Rate,2015,0.015066981279085153,0.01984088838452308,0.011315956321332607
1,Deaths,35467,Ōita,1,Male,12,35 to 39,483,Mesothelioma,3,Rate,2015,0.04838645089105445,0.0645875700580013,0.03636849647978791
1,Deaths,35467,Ōita,2,Female,12,35 to 39,483,Mesothelioma,3,Rate,2015,0.03289954347233092,0.043245184422369715,0.024342373939272927
1,Deaths,35467,Ōita,1,Male,13,40 to 44,483,Mesothelioma,3,Rate,2015,0.09642264166938723,0.1253866007561469,0.07394610707486447
1,Deaths,35467,Ōita,2,Female,13,40 to 44,483,Mesothelioma,3,Rate,2015,0.05977417395325332,0.07868264195639163,0.042567073181638486
1,Deaths,35467,Ōita,1,Male,14,45 to 49,483,Mesothelioma,3,Rate,2015,0.2472293353667735,0.3129280856368152,0.18872662761539336
1,Deaths,35467,Ōita,2,Female,14,45 to 49,483,Mesothelioma,3,Rate,2015,0.06627392627460378,0.08570875250403365,0.05060515434646344
1,Deaths,35467,Ōita,1,Male,15,50 to 54,483,Mesothelioma,3,Rate,2015,0.5338011226989177,0.698547847972208,0.3989839532271849
1,Deaths,35467,Ōita,2,Female,15,50 to 54,483,Mesothelioma,3,Rate,2015,0.13668996551427795,0.17559922731252495,0.10469850737677003
1,Deaths,35467,Ōita,1,Male,16,55 to 59,483,Mesothelioma,3,Rate,2015,1.0769412622607926,1.3489368457129987,0.854542681371393
1,Deaths,35467,Ōita,2,Female,16,55 to 59,483,Mesothelioma,3,Rate,2015,0.2085600815467535,0.26982515328021184,0.15785301032336263
1,Deaths,35467,Ōita,1,Male,17,60 to 64,483,Mesothelioma,3,Rate,2015,1.9478842233802518,2.4983213231021146,1.529993798312171
1,Deaths,35467,Ōita,2,Female,17,60 to 64,483,Mesothelioma,3,Rate,2015,0.3187210339033606,0.4116995772952331,0.2372837495834605
1,Deaths,35467,Ōita,1,Male,18,65 to 69,483,Mesothelioma,3,Rate,2015,2.934978178487292,3.735000083492783,2.2932018755736325
1,Deaths,35467,Ōita,2,Female,18,65 to 69,483,Mesothelioma,3,Rate,2015,0.4425277634194679,0.5677768420440886,0.34167900522864847
1,Deaths,35467,Ōita,1,Male,19,70 to 74,483,Mesothelioma,3,Rate,2015,3.952254432029941,5.002001080487603,3.0870536451485155
1,Deaths,35467,Ōita,2,Female,19,70 to 74,483,Mesothelioma,3,Rate,2015,0.6537740324062186,0.8418576734327446,0.49615795802483137
1,Deaths,35467,Ōita,1,Male,20,75 to 79,483,Mesothelioma,3,Rate,2015,5.764061834622585,7.330031593112864,4.409646443460195
1,Deaths,35467,Ōita,2,Female,20,75 to 79,483,Mesothelioma,3,Rate,2015,1.175839834590037,1.5056160885874414,0.9224132460191615
1,Deaths,35467,Ōita,1,Male,30,80 to 84,483,Mesothelioma,3,Rate,2015,7.378782726085306,9.586952130753591,5.61186497230847
1,Deaths,35467,Ōita,2,Female,30,80 to 84,483,Mesothelioma,3,Rate,2015,1.481166667397643,1.8482830789721794,1.1593595642214956
1,Deaths,35467,Ōita,1,Male,31,85 to 89,483,Mesothelioma,3,Rate,2015,9.338770993533016,12.416647695214948,6.790616456880247
1,Deaths,35467,Ōita,2,Female,31,85 to 89,483,Mesothelioma,3,Rate,2015,2.164964412084907,2.8279629197807687,1.6203880533234554
1,Deaths,35467,Ōita,1,Male,32,90 to 94,483,Mesothelioma,3,Rate,2015,10.556497385752381,13.660664883994697,7.885867385650967
1,Deaths,35467,Ōita,2,Female,32,90 to 94,483,Mesothelioma,3,Rate,2015,2.744978139356059,3.38590697019889,2.23573402232266
1,Deaths,35467,Ōita,1,Male,235,95 plus,483,Mesothelioma,3,Rate,2015,11.675324349366536,14.173601262521744,9.451922700655107
1,Deaths,35467,Ōita,2,Female,235,95 plus,483,Mesothelioma,3,Rate,2015,3.4221027096295007,4.011998086221263,2.8690745894556153
1,Deaths,35467,Ōita,1,Male,1,Under 5,484,Hodgkin lymphoma,3,Rate,2015,0.008876658715364132,0.011292483338574523,0.006960653680890494
1,Deaths,35467,Ōita,2,Female,1,Under 5,484,Hodgkin lymphoma,3,Rate,2015,0.009480715773010706,0.012080755973941886,0.007447608996685662
1,Deaths,35467,Ōita,1,Male,5,1 to 4,484,Hodgkin lymphoma,3,Rate,2015,0.008324493036993024,0.010802815898041954,0.00619496823286365
1,Deaths,35467,Ōita,2,Female,5,1 to 4,484,Hodgkin lymphoma,3,Rate,2015,0.009608631056007918,0.012465851657579468,0.007268173742334269
1,Deaths,35467,Ōita,1,Male,6,5 to 9,484,Hodgkin lymphoma,3,Rate,2015,0.008370069628960941,0.009634378906390254,0.00721009174181505
1,Deaths,35467,Ōita,2,Female,6,5 to 9,484,Hodgkin lymphoma,3,Rate,2015,0.019128086643530957,0.022203159350262642,0.01652255162671417
1,Deaths,35467,Ōita,1,Male,7,10 to 14,484,Hodgkin lymphoma,3,Rate,2015,0.00802153970349757,0.009201495985662549,0.007105452264512031
1,Deaths,35467,Ōita,2,Female,7,10 to 14,484,Hodgkin lymphoma,3,Rate,2015,0.01063588033410812,0.011881289892363568,0.00954799633765562
1,Deaths,35467,Ōita,1,Male,8,15 to 19,484,Hodgkin lymphoma,3,Rate,2015,0.017284651310766803,0.029151674362290877,0.01065350989984073
1,Deaths,35467,Ōita,2,Female,8,15 to 19,484,Hodgkin lymphoma,3,Rate,2015,0.018445474020620974,0.029001272115243122,0.01125719053755055
1,Deaths,35467,Ōita,1,Male,9,20 to 24,484,Hodgkin lymphoma,3,Rate,2015,0.03815967964009433,0.058640745196954176,0.023936857721980266
1,Deaths,35467,Ōita,2,Female,9,20 to 24,484,Hodgkin lymphoma,3,Rate,2015,0.024086110783617158,0.037300728805863874,0.013941039355671323
1,Deaths,35467,Ōita,1,Male,10,25 to 29,484,Hodgkin lymphoma,3,Rate,2015,0.04692681587984169,0.06995834372218108,0.03108157646526699
1,Deaths,35467,Ōita,2,Female,10,25 to 29,484,Hodgkin lymphoma,3,Rate,2015,0.04139636258572118,0.06347236504962957,0.0248811996961066
1,Deaths,35467,Ōita,1,Male,11,30 to 34,484,Hodgkin lymphoma,3,Rate,2015,0.060334497093044726,0.08898349379154073,0.037535634734838466
1,Deaths,35467,Ōita,2,Female,11,30 to 34,484,Hodgkin lymphoma,3,Rate,2015,0.031903670942599396,0.04870725889396617,0.018653220843531586
1,Deaths,35467,Ōita,1,Male,12,35 to 39,484,Hodgkin lymphoma,3,Rate,2015,0.06275368508362596,0.09236663455307098,0.03997659234706341
1,Deaths,35467,Ōita,2,Female,12,35 to 39,484,Hodgkin lymphoma,3,Rate,2015,0.03628264481980597,0.05360315698002889,0.021846015812401247
1,Deaths,35467,Ōita,1,Male,13,40 to 44,484,Hodgkin lymphoma,3,Rate,2015,0.08476835161430571,0.1285448759049708,0.050379177786914524
1,Deaths,35467,Ōita,2,Female,13,40 to 44,484,Hodgkin lymphoma,3,Rate,2015,0.04221072079304938,0.0641205115380944,0.023262546788946015
1,Deaths,35467,Ōita,1,Male,14,45 to 49,484,Hodgkin lymphoma,3,Rate,2015,0.10599356440739653,0.1521487769657856,0.06706152080484033
1,Deaths,35467,Ōita,2,Female,14,45 to 49,484,Hodgkin lymphoma,3,Rate,2015,0.04377822591132202,0.0656318818714541,0.023120735794518524
1,Deaths,35467,Ōita,1,Male,15,50 to 54,484,Hodgkin lymphoma,3,Rate,2015,0.16563669134061085,0.241584808790081,0.10582276957429759
1,Deaths,35467,Ōita,2,Female,15,50 to 54,484,Hodgkin lymphoma,3,Rate,2015,0.05554967114370175,0.07947558056821667,0.03404435264635174
1,Deaths,35467,Ōita,1,Male,16,55 to 59,484,Hodgkin lymphoma,3,Rate,2015,0.24384075324794877,0.33998230808645713,0.15960968647031382
1,Deaths,35467,Ōita,2,Female,16,55 to 59,484,Hodgkin lymphoma,3,Rate,2015,0.06586087957367302,0.0940215466242244,0.042859381959858216
1,Deaths,35467,Ōita,1,Male,17,60 to 64,484,Hodgkin lymphoma,3,Rate,2015,0.3561654650494065,0.5031604448567232,0.23942688309657334
1,Deaths,35467,Ōita,2,Female,17,60 to 64,484,Hodgkin lymphoma,3,Rate,2015,0.09825730473658206,0.14256474363932148,0.06171401417616529
1,Deaths,35467,Ōita,1,Male,18,65 to 69,484,Hodgkin lymphoma,3,Rate,2015,0.49947195061833394,0.6726417494793833,0.3220234543623335
1,Deaths,35467,Ōita,2,Female,18,65 to 69,484,Hodgkin lymphoma,3,Rate,2015,0.15240052020171563,0.21390439284051407,0.09173587633759711
1,Deaths,35467,Ōita,1,Male,19,70 to 74,484,Hodgkin lymphoma,3,Rate,2015,0.6925895590951168,0.9383470159693577,0.4520066499154645
1,Deaths,35467,Ōita,2,Female,19,70 to 74,484,Hodgkin lymphoma,3,Rate,2015,0.21319394839953637,0.3003634121728591,0.12478829881354715
1,Deaths,35467,Ōita,1,Male,20,75 to 79,484,Hodgkin lymphoma,3,Rate,2015,0.5894904023825893,0.8363081787223033,0.36829964602396803
1,Deaths,35467,Ōita,2,Female,20,75 to 79,484,Hodgkin lymphoma,3,Rate,2015,0.34086353112361734,0.5025379479451714,0.18419635003803417
1,Deaths,35467,Ōita,1,Male,28,<1 year,484,Hodgkin lymphoma,3,Rate,2015,0.011261621270561023,0.014346178180711497,0.008815373165284373
1,Deaths,35467,Ōita,2,Female,28,<1 year,484,Hodgkin lymphoma,3,Rate,2015,0.008943672260049391,0.011355091305997631,0.006598591092165063
1,Deaths,35467,Ōita,1,Male,30,80 to 84,484,Hodgkin lymphoma,3,Rate,2015,0.7447603755280006,1.069167882482799,0.48877499485043047
1,Deaths,35467,Ōita,2,Female,30,80 to 84,484,Hodgkin lymphoma,3,Rate,2015,0.4002448374683572,0.5999056544954808,0.22750743405354
1,Deaths,35467,Ōita,1,Male,31,85 to 89,484,Hodgkin lymphoma,3,Rate,2015,0.8226271660734349,1.1785540717477414,0.5395156797034901
1,Deaths,35467,Ōita,2,Female,31,85 to 89,484,Hodgkin lymphoma,3,Rate,2015,0.4685072108901022,0.7185142941104536,0.26548599242755727
1,Deaths,35467,Ōita,1,Male,32,90 to 94,484,Hodgkin lymphoma,3,Rate,2015,0.7847201378210228,1.1075248765591432,0.5211877053447702
1,Deaths,35467,Ōita,2,Female,32,90 to 94,484,Hodgkin lymphoma,3,Rate,2015,0.33612025871294726,0.47117493407369365,0.20381192500488537
1,Deaths,35467,Ōita,1,Male,235,95 plus,484,Hodgkin lymphoma,3,Rate,2015,0.6558453299262186,0.9279639590661263,0.4547524391215514
1,Deaths,35467,Ōita,2,Female,235,95 plus,484,Hodgkin lymphoma,3,Rate,2015,0.3376688556004733,0.4809980057512595,0.1961495048447643
1,Deaths,35467,Ōita,1,Male,1,Under 5,485,Non-Hodgkin lymphoma,3,Rate,2015,0.12483317636683408,0.18379360079710938,0.08287411567107625
1,Deaths,35467,Ōita,2,Female,1,Under 5,485,Non-Hodgkin lymphoma,3,Rate,2015,0.1572050642657445,0.2221980031667787,0.10969885450248461
1,Deaths,35467,Ōita,1,Male,5,1 to 4,485,Non-Hodgkin lymphoma,3,Rate,2015,0.11345800529043211,0.1815040723930124,0.06847986584957155
1,Deaths,35467,Ōita,2,Female,5,1 to 4,485,Non-Hodgkin lymphoma,3,Rate,2015,0.14370425694451758,0.21663386647341323,0.09097786357297236
1,Deaths,35467,Ōita,1,Male,6,5 to 9,485,Non-Hodgkin lymphoma,3,Rate,2015,0.13929516263225927,0.21894335035456594,0.08159068010435978
1,Deaths,35467,Ōita,2,Female,6,5 to 9,485,Non-Hodgkin lymphoma,3,Rate,2015,0.19533946346864234,0.28990466885997973,0.12681511890707556
1,Deaths,35467,Ōita,1,Male,7,10 to 14,485,Non-Hodgkin lymphoma,3,Rate,2015,0.17503744394087586,0.2649124250239358,0.10987827613940096
1,Deaths,35467,Ōita,2,Female,7,10 to 14,485,Non-Hodgkin lymphoma,3,Rate,2015,0.15266333866576237,0.21643926032886485,0.10455471183808476
1,Deaths,35467,Ōita,1,Male,8,15 to 19,485,Non-Hodgkin lymphoma,3,Rate,2015,0.31319098567128384,0.4492832531950123,0.213158629263388
1,Deaths,35467,Ōita,2,Female,8,15 to 19,485,Non-Hodgkin lymphoma,3,Rate,2015,0.2415761886667109,0.33512031591197505,0.1641017187969266
1,Deaths,35467,Ōita,1,Male,9,20 to 24,485,Non-Hodgkin lymphoma,3,Rate,2015,0.4303315623444909,0.6039363501759434,0.2901352067754579
1,Deaths,35467,Ōita,2,Female,9,20 to 24,485,Non-Hodgkin lymphoma,3,Rate,2015,0.16823508067811793,0.25493780785191916,0.11345700312814327
1,Deaths,35467,Ōita,1,Male,10,25 to 29,485,Non-Hodgkin lymphoma,3,Rate,2015,0.48919375489311917,0.6945316156006467,0.32680474446071195
1,Deaths,35467,Ōita,2,Female,10,25 to 29,485,Non-Hodgkin lymphoma,3,Rate,2015,0.27560920427335006,0.3860582854565744,0.19568496378024847
1,Deaths,35467,Ōita,1,Male,11,30 to 34,485,Non-Hodgkin lymphoma,3,Rate,2015,0.6435953376791,0.8891466593353539,0.44836242061447007
1,Deaths,35467,Ōita,2,Female,11,30 to 34,485,Non-Hodgkin lymphoma,3,Rate,2015,0.28562958602305455,0.41008760888935625,0.2056393994706565
1,Deaths,35467,Ōita,1,Male,12,35 to 39,485,Non-Hodgkin lymphoma,3,Rate,2015,0.8128088284178349,1.1245666672070354,0.5603983065636459
1,Deaths,35467,Ōita,2,Female,12,35 to 39,485,Non-Hodgkin lymphoma,3,Rate,2015,0.6207834879007234,0.8453408006135098,0.443923798546699
1,Deaths,35467,Ōita,1,Male,13,40 to 44,485,Non-Hodgkin lymphoma,3,Rate,2015,1.211812441968368,1.6590042698579186,0.8491195972296991
1,Deaths,35467,Ōita,2,Female,13,40 to 44,485,Non-Hodgkin lymphoma,3,Rate,2015,0.8415079904095,1.1974050472863487,0.6042466681955502
1,Deaths,35467,Ōita,1,Male,14,45 to 49,485,Non-Hodgkin lymphoma,3,Rate,2015,1.9124023003607402,2.5550075353731385,1.3768460105845426
1,Deaths,35467,Ōita,2,Female,14,45 to 49,485,Non-Hodgkin lymphoma,3,Rate,2015,1.246413998842284,1.6919488441401032,0.9211008260713841
1,Deaths,35467,Ōita,1,Male,15,50 to 54,485,Non-Hodgkin lymphoma,3,Rate,2015,3.3147400460518606,4.347084006644008,2.4164496273430585
1,Deaths,35467,Ōita,2,Female,15,50 to 54,485,Non-Hodgkin lymphoma,3,Rate,2015,2.5529224638000985,3.4818834126267775,1.9023892666050166
1,Deaths,35467,Ōita,1,Male,16,55 to 59,485,Non-Hodgkin lymphoma,3,Rate,2015,6.103055734606698,8.05185401689551,4.441616257004535
1,Deaths,35467,Ōita,2,Female,16,55 to 59,485,Non-Hodgkin lymphoma,3,Rate,2015,3.5010232156503887,4.673738134940615,2.6417165953337673
1,Deaths,35467,Ōita,1,Male,17,60 to 64,485,Non-Hodgkin lymphoma,3,Rate,2015,9.971743234081728,12.579874707237407,7.589889787314725
1,Deaths,35467,Ōita,2,Female,17,60 to 64,485,Non-Hodgkin lymphoma,3,Rate,2015,5.593172951926867,7.3145331830660325,4.287995938703171
1,Deaths,35467,Ōita,1,Male,18,65 to 69,485,Non-Hodgkin lymphoma,3,Rate,2015,12.955143925528246,16.318580163327077,10.06721641895586
1,Deaths,35467,Ōita,2,Female,18,65 to 69,485,Non-Hodgkin lymphoma,3,Rate,2015,8.015648758972716,10.262986401192231,6.142243631402862
1,Deaths,35467,Ōita,1,Male,19,70 to 74,485,Non-Hodgkin lymphoma,3,Rate,2015,23.48264389914353,29.51127208548313,18.171026809945566
1,Deaths,35467,Ōita,2,Female,19,70 to 74,485,Non-Hodgkin lymphoma,3,Rate,2015,11.869845084647316,15.486944275175722,9.189231113845345
1,Deaths,35467,Ōita,1,Male,20,75 to 79,485,Non-Hodgkin lymphoma,3,Rate,2015,35.105770333239654,44.2631676793169,27.10414149939116
1,Deaths,35467,Ōita,2,Female,20,75 to 79,485,Non-Hodgkin lymphoma,3,Rate,2015,23.750667311726353,29.881041162274602,18.634447989499847
1,Deaths,35467,Ōita,1,Male,28,<1 year,485,Non-Hodgkin lymphoma,3,Rate,2015,0.1739658156069414,0.2654347725642409,0.1126149002783103
1,Deaths,35467,Ōita,2,Female,28,<1 year,485,Non-Hodgkin lymphoma,3,Rate,2015,0.21388727472344826,0.31549664799735644,0.1382295430020873
1,Deaths,35467,Ōita,1,Male,30,80 to 84,485,Non-Hodgkin lymphoma,3,Rate,2015,66.6018075351437,81.62829665100575,53.56135015269558
1,Deaths,35467,Ōita,2,Female,30,80 to 84,485,Non-Hodgkin lymphoma,3,Rate,2015,40.76082034199572,51.3293572462306,31.764408604429324
1,Deaths,35467,Ōita,1,Male,31,85 to 89,485,Non-Hodgkin lymphoma,3,Rate,2015,78.22836697347493,97.91614425124155,61.395904491327414
1,Deaths,35467,Ōita,2,Female,31,85 to 89,485,Non-Hodgkin lymphoma,3,Rate,2015,59.38978949942566,74.30380183881124,46.89453908781655
1,Deaths,35467,Ōita,1,Male,32,90 to 94,485,Non-Hodgkin lymphoma,3,Rate,2015,104.01160320972343,131.55987896308753,79.54776238272407
1,Deaths,35467,Ōita,2,Female,32,90 to 94,485,Non-Hodgkin lymphoma,3,Rate,2015,60.85437840487696,77.30070209833754,47.45530660633211
1,Deaths,35467,Ōita,1,Male,235,95 plus,485,Non-Hodgkin lymphoma,3,Rate,2015,152.47539042477956,193.9216730286317,113.01924037487284
1,Deaths,35467,Ōita,2,Female,235,95 plus,485,Non-Hodgkin lymphoma,3,Rate,2015,81.1696613628436,100.06953403450632,64.51163882680329
1,Deaths,35467,Ōita,1,Male,8,15 to 19,486,Multiple myeloma,3,Rate,2015,0.003420091239866693,0.005415303546549018,0.0022965934531751163
1,Deaths,35467,Ōita,2,Female,8,15 to 19,486,Multiple myeloma,3,Rate,2015,0.00608452824890083,0.00839728846749602,0.0042540520388577065
1,Deaths,35467,Ōita,1,Male,9,20 to 24,486,Multiple myeloma,3,Rate,2015,0.010161227785164324,0.01404476364388269,0.0066733861434287705
1,Deaths,35467,Ōita,2,Female,9,20 to 24,486,Multiple myeloma,3,Rate,2015,0.009645489262517605,0.014064770199436472,0.0069202798709156665
1,Deaths,35467,Ōita,1,Male,10,25 to 29,486,Multiple myeloma,3,Rate,2015,0.01592267886063733,0.021677869384049565,0.011264542410477224
1,Deaths,35467,Ōita,2,Female,10,25 to 29,486,Multiple myeloma,3,Rate,2015,0.022483324077901073,0.03086649646069357,0.01671291838139369
1,Deaths,35467,Ōita,1,Male,11,30 to 34,486,Multiple myeloma,3,Rate,2015,0.042755565378557556,0.06266263360523276,0.028269906924378304
1,Deaths,35467,Ōita,2,Female,11,30 to 34,486,Multiple myeloma,3,Rate,2015,0.02899764555135272,0.044237910760558934,0.01903181718672488
1,Deaths,35467,Ōita,1,Male,12,35 to 39,486,Multiple myeloma,3,Rate,2015,0.10454450395134264,0.15904332624638015,0.06634317532292065
1,Deaths,35467,Ōita,2,Female,12,35 to 39,486,Multiple myeloma,3,Rate,2015,0.08262436359422722,0.1250078520042936,0.05108659695854725
1,Deaths,35467,Ōita,1,Male,13,40 to 44,486,Multiple myeloma,3,Rate,2015,0.24849990397842703,0.38191701911605835,0.1634376892560545
1,Deaths,35467,Ōita,2,Female,13,40 to 44,486,Multiple myeloma,3,Rate,2015,0.17799054024315905,0.25778629682862225,0.12474746483200423
1,Deaths,35467,Ōita,1,Male,14,45 to 49,486,Multiple myeloma,3,Rate,2015,0.5867638211707291,0.8373340045007401,0.37971578364966924
1,Deaths,35467,Ōita,2,Female,14,45 to 49,486,Multiple myeloma,3,Rate,2015,0.3844359622987152,0.6295879637249453,0.2535900744783178
1,Deaths,35467,Ōita,1,Male,15,50 to 54,486,Multiple myeloma,3,Rate,2015,1.1512165764364515,1.6785578091422693,0.7745278159692323
1,Deaths,35467,Ōita,2,Female,15,50 to 54,486,Multiple myeloma,3,Rate,2015,0.8950354458421769,1.3416637650252226,0.6526141670473031
1,Deaths,35467,Ōita,1,Male,16,55 to 59,486,Multiple myeloma,3,Rate,2015,2.2854015119683027,3.1218635216609676,1.560530549460025
1,Deaths,35467,Ōita,2,Female,16,55 to 59,486,Multiple myeloma,3,Rate,2015,1.6167090515818852,2.3848712713434637,1.1997636914502299
1,Deaths,35467,Ōita,1,Male,17,60 to 64,486,Multiple myeloma,3,Rate,2015,3.9841598649563035,5.503805101825827,2.75117658771536
1,Deaths,35467,Ōita,2,Female,17,60 to 64,486,Multiple myeloma,3,Rate,2015,2.9706232805032875,4.302240643495595,2.1711763059972737
1,Deaths,35467,Ōita,1,Male,18,65 to 69,486,Multiple myeloma,3,Rate,2015,6.686081556898845,9.313261857323168,4.497034245096629
1,Deaths,35467,Ōita,2,Female,18,65 to 69,486,Multiple myeloma,3,Rate,2015,4.600725734039318,6.929019220113666,3.34218957836944
1,Deaths,35467,Ōita,1,Male,19,70 to 74,486,Multiple myeloma,3,Rate,2015,10.581793947272207,14.267059354162203,6.83858101856913
1,Deaths,35467,Ōita,2,Female,19,70 to 74,486,Multiple myeloma,3,Rate,2015,7.174340157953871,10.24722460414784,5.308886375580615
1,Deaths,35467,Ōita,1,Male,20,75 to 79,486,Multiple myeloma,3,Rate,2015,15.969842234452825,21.598539390948,10.34862474263543
1,Deaths,35467,Ōita,2,Female,20,75 to 79,486,Multiple myeloma,3,Rate,2015,11.689139083115682,15.999615684343379,8.477366194648434
1,Deaths,35467,Ōita,1,Male,30,80 to 84,486,Multiple myeloma,3,Rate,2015,23.98602683227188,31.70642557527815,14.907278560962503
1,Deaths,35467,Ōita,2,Female,30,80 to 84,486,Multiple myeloma,3,Rate,2015,18.76484698465247,24.77865539933557,13.13272420653318
1,Deaths,35467,Ōita,1,Male,31,85 to 89,486,Multiple myeloma,3,Rate,2015,34.60756734950927,47.44352855288604,19.834680162289672
1,Deaths,35467,Ōita,2,Female,31,85 to 89,486,Multiple myeloma,3,Rate,2015,22.752966529971538,30.273067844584116,15.822495089391149
1,Deaths,35467,Ōita,1,Male,32,90 to 94,486,Multiple myeloma,3,Rate,2015,35.29045529633083,49.882929117725006,20.13481750124025
1,Deaths,35467,Ōita,2,Female,32,90 to 94,486,Multiple myeloma,3,Rate,2015,22.804338328459266,30.464061406445783,16.44199015994163
1,Deaths,35467,Ōita,1,Male,235,95 plus,486,Multiple myeloma,3,Rate,2015,46.190050497784725,62.06887937652008,28.679686722157854
1,Deaths,35467,Ōita,2,Female,235,95 plus,486,Multiple myeloma,3,Rate,2015,28.656915791132796,37.644309279692386,19.464120066341025
1,Deaths,35467,Ōita,1,Male,1,Under 5,487,Leukemia,3,Rate,2015,0.8502983008350694,1.2525982152312982,0.5604967149868961
1,Deaths,35467,Ōita,2,Female,1,Under 5,487,Leukemia,3,Rate,2015,0.970163118278887,1.4085193929533082,0.6633664806406248
1,Deaths,35467,Ōita,1,Male,5,1 to 4,487,Leukemia,3,Rate,2015,0.8622470493468831,1.341482004563743,0.5180796635010375
1,Deaths,35467,Ōita,2,Female,5,1 to 4,487,Leukemia,3,Rate,2015,0.9589747734588052,1.4616056443616623,0.6077455327508624
1,Deaths,35467,Ōita,1,Male,6,5 to 9,487,Leukemia,3,Rate,2015,1.0001493009482012,1.3944565511907938,0.6790178416010328
1,Deaths,35467,Ōita,2,Female,6,5 to 9,487,Leukemia,3,Rate,2015,1.4027128479399458,2.0381669484576093,0.9290508300951046
1,Deaths,35467,Ōita,1,Male,7,10 to 14,487,Leukemia,3,Rate,2015,1.0085413374461716,1.3915696075238735,0.6777095605126617
1,Deaths,35467,Ōita,2,Female,7,10 to 14,487,Leukemia,3,Rate,2015,1.016031438891623,1.4080856893282836,0.723807266014306
1,Deaths,35467,Ōita,1,Male,8,15 to 19,487,Leukemia,3,Rate,2015,1.3384739413209878,1.8970764391984323,0.9353733247898407
1,Deaths,35467,Ōita,2,Female,8,15 to 19,487,Leukemia,3,Rate,2015,1.0183503279139363,1.396901411261537,0.7015039437538166
1,Deaths,35467,Ōita,1,Male,9,20 to 24,487,Leukemia,3,Rate,2015,1.4306763603001877,1.9784230778119856,0.9883092471108409
